title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
8 Mile,movie, Music,2002,tt0298203,7.20,338975.00
Paradise Now,movie,Crime,2005,tt0445620,7.40,24528.00
Paradise Now,movie, Drama,2005,tt0445620,7.40,24528.00
Paradise Now,movie, Thriller,2005,tt0445620,7.40,24528.00
Million Dollar Baby,movie,Drama,2004,tt0405159,8.10,747634.00
Million Dollar Baby,movie, Sport,2004,tt0405159,8.10,747634.00
Billy Elliot,movie,Drama,2000,tt0249462,7.70,148202.00
Billy Elliot,movie, Music,2000,tt0249462,7.70,148202.00
American History X,movie,Crime,1998,tt0120586,8.50,1233586.00
American History X,movie, Drama,1998,tt0120586,8.50,1233586.00
Mars Attacks!,movie,Comedy,1996,tt0116996,6.40,252630.00
Mars Attacks!,movie, Sci-Fi,1996,tt0116996,6.40,252630.00
Before Sunrise,movie,Comedy,1995,tt0112471,8.10,360170.00
Before Sunrise,movie, Drama,1995,tt0112471,8.10,360170.00
Before Sunrise,movie, Romance,1995,tt0112471,8.10,360170.00
Memento,movie,Mystery,2000,tt0209144,8.40,1382109.00
Memento,movie, Thriller,2000,tt0209144,8.40,1382109.00
Hero,movie,Action,2002,tt0299977,7.90,190936.00
Hero,movie, Adventure,2002,tt0299977,7.90,190936.00
Hero,movie, Drama,2002,tt0299977,7.90,190936.00
Before Sunset,movie,Drama,2004,tt0381681,8.10,303031.00
Before Sunset,movie, Romance,2004,tt0381681,8.10,303031.00
Nausicaä of the Valley of the Wind,movie,Adventure,1984,tt0087544,8.00,191074.00
Nausicaä of the Valley of the Wind,movie, Animation,1984,tt0087544,8.00,191074.00
Nausicaä of the Valley of the Wind,movie, Sci-Fi,1984,tt0087544,8.00,191074.00
Open Water,movie,Adventure,2003,tt0374102,5.80,57957.00
Open Water,movie, Drama,2003,tt0374102,5.80,57957.00
Open Water,movie, Horror,2003,tt0374102,5.80,57957.00
Raiders of the Lost Ark,movie,Action,1981,tt0082971,8.40,1076779.00
Raiders of the Lost Ark,movie, Adventure,1981,tt0082971,8.40,1076779.00
Indiana Jones and the Temple of Doom,movie,Action,1984,tt0087469,7.50,553256.00
Indiana Jones and the Temple of Doom,movie, Adventure,1984,tt0087469,7.50,553256.00
Dirty Dancing,movie,Drama,1987,tt0092890,7.10,269954.00
Dirty Dancing,movie, Music,1987,tt0092890,7.10,269954.00
Dirty Dancing,movie, Romance,1987,tt0092890,7.10,269954.00
Indiana Jones and the Last Crusade,movie,Action,1989,tt0097576,8.20,840413.00
Indiana Jones and the Last Crusade,movie, Adventure,1989,tt0097576,8.20,840413.00
Beverly Hills Cop,movie,Action,1984,tt0086960,7.40,224457.00
Beverly Hills Cop,movie, Comedy,1984,tt0086960,7.40,224457.00
Beverly Hills Cop,movie, Crime,1984,tt0086960,7.40,224457.00
Beverly Hills Cop II,movie,Action,1987,tt0092644,6.60,143759.00
Beverly Hills Cop II,movie, Comedy,1987,tt0092644,6.60,143759.00
Beverly Hills Cop II,movie, Crime,1987,tt0092644,6.60,143759.00
Gladiator,movie,Action,2000,tt0172495,8.50,1765365.00
Gladiator,movie, Adventure,2000,tt0172495,8.50,1765365.00
Gladiator,movie, Drama,2000,tt0172495,8.50,1765365.00
All About My Mother,movie,Comedy,1999,tt0185125,7.80,106970.00
All About My Mother,movie, Drama,1999,tt0185125,7.80,106970.00
All About My Mother,movie, Romance,1999,tt0185125,7.80,106970.00
Léon: The Professional,movie,Action,1994,tt0110413,8.50,1305731.00
Léon: The Professional,movie, Crime,1994,tt0110413,8.50,1305731.00
Léon: The Professional,movie, Drama,1994,tt0110413,8.50,1305731.00
Open Hearts,movie,Drama,2002,tt0315543,7.50,11307.00
Open Hearts,movie, Romance,2002,tt0315543,7.50,11307.00
Taxi Driver,movie,Crime,1976,tt0075314,8.20,981815.00
Taxi Driver,movie, Drama,1976,tt0075314,8.20,981815.00
Run Lola Run,movie,Action,1998,tt0130827,7.60,213717.00
Run Lola Run,movie, Crime,1998,tt0130827,7.60,213717.00
Run Lola Run,movie, Thriller,1998,tt0130827,7.60,213717.00
Back to the Future,movie,Adventure,1985,tt0088763,8.50,1381720.00
Back to the Future,movie, Comedy,1985,tt0088763,8.50,1381720.00
Back to the Future,movie, Sci-Fi,1985,tt0088763,8.50,1381720.00
Snatch,movie,Comedy,2000,tt0208092,8.20,948125.00
Snatch,movie, Crime,2000,tt0208092,8.20,948125.00
Scarface,movie,Crime,1983,tt0086250,8.30,968981.00
Scarface,movie, Drama,1983,tt0086250,8.30,968981.00
Italian for Beginners,movie,Comedy,2000,tt0243862,7.00,14229.00
Italian for Beginners,movie, Drama,2000,tt0243862,7.00,14229.00
Italian for Beginners,movie, Romance,2000,tt0243862,7.00,14229.00
The Untouchables,movie,Crime,1987,tt0094226,7.80,344157.00
The Untouchables,movie, Drama,1987,tt0094226,7.80,344157.00
The Untouchables,movie, Thriller,1987,tt0094226,7.80,344157.00
Charlie and the Chocolate Factory,movie,Adventure,2005,tt0367594,6.70,552239.00
Charlie and the Chocolate Factory,movie, Comedy,2005,tt0367594,6.70,552239.00
Charlie and the Chocolate Factory,movie, Family,2005,tt0367594,6.70,552239.00
The Lord of the Rings: The Fellowship of the Ring,movie,Adventure,2001,tt0120737,8.90,2114193.00
The Lord of the Rings: The Fellowship of the Ring,movie, Drama,2001,tt0120737,8.90,2114193.00
The Lord of the Rings: The Fellowship of the Ring,movie, Fantasy,2001,tt0120737,8.90,2114193.00
The Lord of the Rings: The Two Towers,movie,Adventure,2002,tt0167261,8.80,1878627.00
The Lord of the Rings: The Two Towers,movie, Drama,2002,tt0167261,8.80,1878627.00
The Lord of the Rings: The Two Towers,movie, Fantasy,2002,tt0167261,8.80,1878627.00
The Lord of the Rings: The Return of the King,movie,Adventure,2003,tt0167260,9.00,2084111.00
The Lord of the Rings: The Return of the King,movie, Drama,2003,tt0167260,9.00,2084111.00
The Lord of the Rings: The Return of the King,movie, Fantasy,2003,tt0167260,9.00,2084111.00
Princess Mononoke,movie,Adventure,1997,tt0119698,8.30,461840.00
Princess Mononoke,movie, Animation,1997,tt0119698,8.30,461840.00
Princess Mononoke,movie, Fantasy,1997,tt0119698,8.30,461840.00
Spirited Away,movie,Adventure,2001,tt0245429,8.60,913785.00
Spirited Away,movie, Animation,2001,tt0245429,8.60,913785.00
Spirited Away,movie, Family,2001,tt0245429,8.60,913785.00
"O Brother, Where Art Thou?",movie,Adventure,2000,tt0190590,7.70,341945.00
"O Brother, Where Art Thou?",movie, Comedy,2000,tt0190590,7.70,341945.00
"O Brother, Where Art Thou?",movie, Crime,2000,tt0190590,7.70,341945.00
Groundhog Day,movie,Comedy,1993,tt0107048,8.00,718109.00
Groundhog Day,movie, Drama,1993,tt0107048,8.00,718109.00
Groundhog Day,movie, Fantasy,1993,tt0107048,8.00,718109.00
Bad Education,movie,Crime,2004,tt0275491,7.40,64986.00
Bad Education,movie, Drama,2004,tt0275491,7.40,64986.00
Donnie Darko,movie,Drama,2001,tt0246578,8.00,884204.00
Donnie Darko,movie, Mystery,2001,tt0246578,8.00,884204.00
Donnie Darko,movie, Sci-Fi,2001,tt0246578,8.00,884204.00
Brokeback Mountain,movie,Drama,2005,tt0388795,7.70,401896.00
Brokeback Mountain,movie, Romance,2005,tt0388795,7.70,401896.00
"Crouching Tiger, Hidden Dragon",movie,Action,2000,tt0190332,7.90,288468.00
"Crouching Tiger, Hidden Dragon",movie, Adventure,2000,tt0190332,7.90,288468.00
"Crouching Tiger, Hidden Dragon",movie, Drama,2000,tt0190332,7.90,288468.00
Akira,movie,Animation,1988,tt0094625,8.00,216403.00
Akira,movie, Drama,1988,tt0094625,8.00,216403.00
Akira,movie, Fantasy,1988,tt0094625,8.00,216403.00
48 Hrs.,movie,Action,1982,tt0083511,6.90,89927.00
48 Hrs.,movie, Comedy,1982,tt0083511,6.90,89927.00
48 Hrs.,movie, Crime,1982,tt0083511,6.90,89927.00
Lost in Translation,movie,Comedy,2003,tt0335266,7.70,511754.00
Lost in Translation,movie, Drama,2003,tt0335266,7.70,511754.00
The Dark Knight,movie,Action,2008,tt0468569,9.00,3029218.00
The Dark Knight,movie, Crime,2008,tt0468569,9.00,3029218.00
The Dark Knight,movie, Drama,2008,tt0468569,9.00,3029218.00
Ocean's Eleven,movie,Crime,2001,tt0240772,7.70,648378.00
Ocean's Eleven,movie, Thriller,2001,tt0240772,7.70,648378.00
Ocean's Twelve,movie,Crime,2004,tt0349903,6.50,427556.00
Ocean's Twelve,movie, Thriller,2004,tt0349903,6.50,427556.00
Back to the Future Part II,movie,Adventure,1989,tt0096874,7.80,599183.00
Back to the Future Part II,movie, Comedy,1989,tt0096874,7.80,599183.00
Back to the Future Part II,movie, Sci-Fi,1989,tt0096874,7.80,599183.00
Saw,movie,Horror,2004,tt0387564,7.60,490722.00
Saw,movie, Mystery,2004,tt0387564,7.60,490722.00
Saw,movie, Thriller,2004,tt0387564,7.60,490722.00
Minority Report,movie,Action,2002,tt0181689,7.60,603745.00
Minority Report,movie, Crime,2002,tt0181689,7.60,603745.00
Minority Report,movie, Mystery,2002,tt0181689,7.60,603745.00
Jackie Brown,movie,Crime,1997,tt0119396,7.50,390525.00
Jackie Brown,movie, Drama,1997,tt0119396,7.50,390525.00
Jackie Brown,movie, Thriller,1997,tt0119396,7.50,390525.00
Sin City,movie,Crime,2005,tt0401792,8.00,808490.00
Sin City,movie, Thriller,2005,tt0401792,8.00,808490.00
Sin City: A Dame to Kill For,movie,Action,2014,tt0458481,6.50,175097.00
Sin City: A Dame to Kill For,movie, Crime,2014,tt0458481,6.50,175097.00
Sin City: A Dame to Kill For,movie, Thriller,2014,tt0458481,6.50,175097.00
The Name of the Rose,movie,Drama,1986,tt0091605,7.70,123027.00
The Name of the Rose,movie, Mystery,1986,tt0091605,7.70,123027.00
The Name of the Rose,movie, Thriller,1986,tt0091605,7.70,123027.00
Amélie,movie,Comedy,2001,tt0211915,8.30,819989.00
Amélie,movie, Romance,2001,tt0211915,8.30,819989.00
Back to the Future Part III,movie,Adventure,1990,tt0099088,7.50,501591.00
Back to the Future Part III,movie, Comedy,1990,tt0099088,7.50,501591.00
Back to the Future Part III,movie, Sci-Fi,1990,tt0099088,7.50,501591.00
Saw III,movie,Horror,2006,tt0489270,6.20,221594.00
Saw III,movie, Mystery,2006,tt0489270,6.20,221594.00
Saw III,movie, Thriller,2006,tt0489270,6.20,221594.00
Saw II,movie,Horror,2005,tt0432348,6.60,288324.00
Saw II,movie, Mystery,2005,tt0432348,6.60,288324.00
Indiana Jones and the Kingdom of the Crystal Skull,movie,Action,2008,tt0367882,6.20,503825.00
Indiana Jones and the Kingdom of the Crystal Skull,movie, Adventure,2008,tt0367882,6.20,503825.00
Volver,movie,Comedy,2006,tt0441909,7.60,110428.00
Volver,movie, Drama,2006,tt0441909,7.60,110428.00
Stand by Me,movie,Adventure,1986,tt0092005,8.10,465818.00
Stand by Me,movie, Comedy,1986,tt0092005,8.10,465818.00
Stand by Me,movie, Drama,1986,tt0092005,8.10,465818.00
The Godfather,movie,Crime,1972,tt0068646,9.20,2132038.00
The Godfather,movie, Drama,1972,tt0068646,9.20,2132038.00
The Godfather Part II,movie,Crime,1974,tt0071562,9.00,1434564.00
The Godfather Part II,movie, Drama,1974,tt0071562,9.00,1434564.00
In China They Eat Dogs,movie,Action,1999,tt0180748,7.30,23903.00
In China They Eat Dogs,movie, Comedy,1999,tt0180748,7.30,23903.00
In China They Eat Dogs,movie, Crime,1999,tt0180748,7.30,23903.00
Ghost,movie,Drama,1990,tt0099653,7.10,248266.00
Ghost,movie, Fantasy,1990,tt0099653,7.10,248266.00
Ghost,movie, Romance,1990,tt0099653,7.10,248266.00
Willy Wonka & the Chocolate Factory,movie,Adventure,1971,tt0067992,7.80,237478.00
Willy Wonka & the Chocolate Factory,movie, Comedy,1971,tt0067992,7.80,237478.00
Willy Wonka & the Chocolate Factory,movie, Family,1971,tt0067992,7.80,237478.00
King Kong,movie,Action,2005,tt0360717,7.20,460122.00
King Kong,movie, Adventure,2005,tt0360717,7.20,460122.00
King Kong,movie, Romance,2005,tt0360717,7.20,460122.00
Live Flesh,movie,Drama,1997,tt0118819,7.30,34828.00
Batman,movie,Action,1989,tt0096895,7.50,420277.00
Batman,movie, Adventure,1989,tt0096895,7.50,420277.00
Batman Begins,movie,Action,2005,tt0372784,8.20,1649988.00
Batman Begins,movie, Crime,2005,tt0372784,8.20,1649988.00
Batman Begins,movie, Drama,2005,tt0372784,8.20,1649988.00
The Shawshank Redemption,movie,Drama,1994,tt0111161,9.30,3053781.00
Terminator 2: Judgment Day,movie,Action,1991,tt0103064,8.60,1235789.00
Terminator 2: Judgment Day,movie, Adventure,1991,tt0103064,8.60,1235789.00
Terminator 2: Judgment Day,movie, Sci-Fi,1991,tt0103064,8.60,1235789.00
A River Runs Through It,movie,Drama,1992,tt0105265,7.20,67928.00
Meet Joe Black,movie,Drama,1998,tt0119643,7.20,284104.00
Meet Joe Black,movie, Fantasy,1998,tt0119643,7.20,284104.00
Meet Joe Black,movie, Romance,1998,tt0119643,7.20,284104.00
Ocean's Thirteen,movie,Crime,2007,tt0496806,6.90,378242.00
Ocean's Thirteen,movie, Thriller,2007,tt0496806,6.90,378242.00
Rio Bravo,movie,Western,1959,tt0053221,8.00,71162.00
Swimming Pool,movie,Crime,2003,tt0324133,6.70,50116.00
Swimming Pool,movie, Drama,2003,tt0324133,6.70,50116.00
Swimming Pool,movie, Mystery,2003,tt0324133,6.70,50116.00
Beverly Hills Cop III,movie,Action,1994,tt0109254,5.50,97684.00
Beverly Hills Cop III,movie, Comedy,1994,tt0109254,5.50,97684.00
Beverly Hills Cop III,movie, Crime,1994,tt0109254,5.50,97684.00
"Rome, Open City",movie,Drama,1945,tt0038890,8.00,32199.00
"Rome, Open City",movie, Thriller,1945,tt0038890,8.00,32199.00
"Rome, Open City",movie, War,1945,tt0038890,8.00,32199.00
Bruce Almighty,movie,Comedy,2003,tt0315327,6.80,453730.00
Bruce Almighty,movie, Fantasy,2003,tt0315327,6.80,453730.00
Mystic River,movie,Crime,2003,tt0327056,7.90,504905.00
Mystic River,movie, Drama,2003,tt0327056,7.90,504905.00
Mystic River,movie, Mystery,2003,tt0327056,7.90,504905.00
Once Upon a Time in the West,movie,Drama,1968,tt0064116,8.50,369398.00
Once Upon a Time in the West,movie, Western,1968,tt0064116,8.50,369398.00
Night on Earth,movie,Comedy,1991,tt0102536,7.70,68885.00
Night on Earth,movie, Drama,1991,tt0102536,7.70,68885.00
Eyes Wide Shut,movie,Drama,1999,tt0120663,7.50,400796.00
Eyes Wide Shut,movie, Mystery,1999,tt0120663,7.50,400796.00
Eyes Wide Shut,movie, Thriller,1999,tt0120663,7.50,400796.00
Batman Returns,movie,Action,1992,tt0103776,7.10,340510.00
Batman Returns,movie, Crime,1992,tt0103776,7.10,340510.00
Batman Returns,movie, Fantasy,1992,tt0103776,7.10,340510.00
Das Boot,movie,Drama,1981,tt0082096,8.40,279854.00
Das Boot,movie, War,1981,tt0082096,8.40,279854.00
Inside Man,movie,Crime,2006,tt0454848,7.60,413916.00
Inside Man,movie, Drama,2006,tt0454848,7.60,413916.00
Inside Man,movie, Mystery,2006,tt0454848,7.60,413916.00
Chocolat,movie,Drama,2000,tt0241303,7.20,206929.00
Chocolat,movie, Romance,2000,tt0241303,7.20,206929.00
Basic Instinct,movie,Drama,1992,tt0103772,7.10,232719.00
Basic Instinct,movie, Mystery,1992,tt0103772,7.10,232719.00
Basic Instinct,movie, Thriller,1992,tt0103772,7.10,232719.00
Driving Miss Daisy,movie,Comedy,1989,tt0097239,7.30,121306.00
Driving Miss Daisy,movie, Drama,1989,tt0097239,7.30,121306.00
Summer in Berlin,movie,Drama,2005,tt0477877,6.90,3052.00
8½,movie,Drama,1963,tt0056801,8.00,129494.00
The Pianist,movie,Biography,2002,tt0253474,8.50,970804.00
The Pianist,movie, Drama,2002,tt0253474,8.50,970804.00
The Pianist,movie, Music,2002,tt0253474,8.50,970804.00
Schindler's List,movie,Biography,1993,tt0108052,9.00,1528426.00
Schindler's List,movie, Drama,1993,tt0108052,9.00,1528426.00
Schindler's List,movie, History,1993,tt0108052,9.00,1528426.00
Vertigo,movie,Mystery,1958,tt0052357,8.20,446022.00
Vertigo,movie, Romance,1958,tt0052357,8.20,446022.00
Vertigo,movie, Thriller,1958,tt0052357,8.20,446022.00
The Day After Tomorrow,movie,Action,2004,tt0319262,6.50,497705.00
The Day After Tomorrow,movie, Adventure,2004,tt0319262,6.50,497705.00
The Day After Tomorrow,movie, Sci-Fi,2004,tt0319262,6.50,497705.00
La Dolce Vita,movie,Comedy,1960,tt0053779,8.00,82700.00
La Dolce Vita,movie, Drama,1960,tt0053779,8.00,82700.00
Sissi,movie,Comedy,1955,tt0048624,7.00,10583.00
Sissi,movie, Drama,1955,tt0048624,7.00,10583.00
Sissi,movie, History,1955,tt0048624,7.00,10583.00
Sissi: The Young Empress,movie,Drama,1956,tt0049762,6.60,7717.00
Sissi: The Young Empress,movie, History,1956,tt0049762,6.60,7717.00
Sissi: The Fateful Years of an Empress,movie,Drama,1957,tt0050974,6.60,6312.00
Sissi: The Fateful Years of an Empress,movie, History,1957,tt0050974,6.60,6312.00
Sissi: The Fateful Years of an Empress,movie, Romance,1957,tt0050974,6.60,6312.00
Erin Brockovich,movie,Biography,2000,tt0195685,7.50,234865.00
Erin Brockovich,movie, Drama,2000,tt0195685,7.50,234865.00
As It Is in Heaven,movie,Comedy,2004,tt0382330,7.50,18752.00
As It Is in Heaven,movie, Drama,2004,tt0382330,7.50,18752.00
As It Is in Heaven,movie, Music,2004,tt0382330,7.50,18752.00
My Own Private Idaho,movie,Drama,1991,tt0102494,6.90,64639.00
Stranger Than Paradise,movie,Comedy,1984,tt0088184,7.40,42135.00
Stranger Than Paradise,movie, Drama,1984,tt0088184,7.40,42135.00
Shaft,movie,Action,2000,tt0162650,6.00,83218.00
Shaft,movie, Crime,2000,tt0162650,6.00,83218.00
Shaft,movie, Thriller,2000,tt0162650,6.00,83218.00
The African Queen,movie,Adventure,1951,tt0043265,7.70,86935.00
The African Queen,movie, Drama,1951,tt0043265,7.70,86935.00
The African Queen,movie, Romance,1951,tt0043265,7.70,86935.00
Good Will Hunting,movie,Drama,1997,tt0119217,8.30,1141524.00
Good Will Hunting,movie, Romance,1997,tt0119217,8.30,1141524.00
The Seventh Seal,movie,Drama,1957,tt0050976,8.10,209188.00
The Seventh Seal,movie, Fantasy,1957,tt0050976,8.10,209188.00
The Green Mile,movie,Crime,1999,tt0120689,8.60,1490041.00
The Green Mile,movie, Drama,1999,tt0120689,8.60,1490041.00
The Green Mile,movie, Fantasy,1999,tt0120689,8.60,1490041.00
Reservoir Dogs,movie,Crime,1992,tt0105236,8.30,1134860.00
Reservoir Dogs,movie, Thriller,1992,tt0105236,8.30,1134860.00
Poseidon,movie,Action,2006,tt0409182,5.70,113258.00
Poseidon,movie, Adventure,2006,tt0409182,5.70,113258.00
Poseidon,movie, Thriller,2006,tt0409182,5.70,113258.00
Monster,movie,Biography,2003,tt0340855,7.30,168144.00
Monster,movie, Crime,2003,tt0340855,7.30,168144.00
Monster,movie, Drama,2003,tt0340855,7.30,168144.00
Marnie,movie,Crime,1964,tt0058329,7.10,56278.00
Marnie,movie, Drama,1964,tt0058329,7.10,56278.00
Marnie,movie, Mystery,1964,tt0058329,7.10,56278.00
Love Actually,movie,Comedy,2003,tt0314331,7.60,559229.00
Love Actually,movie, Drama,2003,tt0314331,7.60,559229.00
Love Actually,movie, Romance,2003,tt0314331,7.60,559229.00
Notting Hill,movie,Comedy,1999,tt0125439,7.20,366189.00
Notting Hill,movie, Drama,1999,tt0125439,7.20,366189.00
Notting Hill,movie, Romance,1999,tt0125439,7.20,366189.00
One Flew Over the Cuckoo's Nest,movie,Drama,1975,tt0073486,8.70,1120135.00
Casino,movie,Crime,1995,tt0112641,8.20,594096.00
Casino,movie, Drama,1995,tt0112641,8.20,594096.00
The Blues Brothers,movie,Adventure,1980,tt0080455,7.90,222397.00
The Blues Brothers,movie, Comedy,1980,tt0080455,7.90,222397.00
The Blues Brothers,movie, Crime,1980,tt0080455,7.90,222397.00
Once Were Warriors,movie,Crime,1994,tt0110729,7.90,38229.00
Once Were Warriors,movie, Drama,1994,tt0110729,7.90,38229.00
Wallace & Gromit: A Close Shave,movie,Animation,1995,tt0112691,8.10,46674.00
Wallace & Gromit: A Close Shave,movie, Comedy,1995,tt0112691,8.10,46674.00
Wallace & Gromit: A Close Shave,movie, Crime,1995,tt0112691,8.10,46674.00
Wallace & Gromit: The Curse of the Were-Rabbit,movie,Adventure,2005,tt0312004,7.50,153652.00
Wallace & Gromit: The Curse of the Were-Rabbit,movie, Animation,2005,tt0312004,7.50,153652.00
Wallace & Gromit: The Curse of the Were-Rabbit,movie, Comedy,2005,tt0312004,7.50,153652.00
Terminator Salvation,movie,Action,2009,tt0438488,6.50,386264.00
Terminator Salvation,movie, Adventure,2009,tt0438488,6.50,386264.00
Terminator Salvation,movie, Sci-Fi,2009,tt0438488,6.50,386264.00
Flashdance,movie,Drama,1983,tt0085549,6.20,62086.00
Flashdance,movie, Music,1983,tt0085549,6.20,62086.00
Flashdance,movie, Romance,1983,tt0085549,6.20,62086.00
Psycho,movie,Drama,1960,tt0054215,8.50,754598.00
Psycho,movie, Horror,1960,tt0054215,8.50,754598.00
Psycho,movie, Mystery,1960,tt0054215,8.50,754598.00
D.E.B.S.,movie,Action,2004,tt0367631,5.40,18870.00
D.E.B.S.,movie, Comedy,2004,tt0367631,5.40,18870.00
D.E.B.S.,movie, Romance,2004,tt0367631,5.40,18870.00
Rashomon,movie,Crime,1950,tt0042876,8.20,189911.00
Rashomon,movie, Drama,1950,tt0042876,8.20,189911.00
Rashomon,movie, Mystery,1950,tt0042876,8.20,189911.00
Dogville,movie,Crime,2003,tt0276919,8.00,164442.00
Dogville,movie, Drama,2003,tt0276919,8.00,164442.00
Spider-Man,movie,Action,2002,tt0145487,7.40,925641.00
Spider-Man,movie, Adventure,2002,tt0145487,7.40,925641.00
Spider-Man,movie, Sci-Fi,2002,tt0145487,7.40,925641.00
Spider-Man 2,movie,Action,2004,tt0316654,7.50,748668.00
Spider-Man 2,movie, Adventure,2004,tt0316654,7.50,748668.00
Spider-Man 2,movie, Sci-Fi,2004,tt0316654,7.50,748668.00
Spider-Man 3,movie,Action,2007,tt0413300,6.30,670525.00
Spider-Man 3,movie, Adventure,2007,tt0413300,6.30,670525.00
Spider-Man 3,movie, Sci-Fi,2007,tt0413300,6.30,670525.00
Constantine,movie,Action,2005,tt0360486,7.00,393748.00
Constantine,movie, Fantasy,2005,tt0360486,7.00,393748.00
Constantine,movie, Horror,2005,tt0360486,7.00,393748.00
Starship Troopers,movie,Action,1997,tt0120201,7.30,335854.00
Starship Troopers,movie, Adventure,1997,tt0120201,7.30,335854.00
Starship Troopers,movie, Sci-Fi,1997,tt0120201,7.30,335854.00
The Mummy,movie,Action,1999,tt0120616,7.10,483182.00
The Mummy,movie, Adventure,1999,tt0120616,7.10,483182.00
The Mummy,movie, Fantasy,1999,tt0120616,7.10,483182.00
Rear Window,movie,Drama,1954,tt0047396,8.50,548328.00
Rear Window,movie, Mystery,1954,tt0047396,8.50,548328.00
Rear Window,movie, Thriller,1954,tt0047396,8.50,548328.00
Apollo 13,movie,Adventure,1995,tt0112384,7.70,326879.00
Apollo 13,movie, Drama,1995,tt0112384,7.70,326879.00
Apollo 13,movie, History,1995,tt0112384,7.70,326879.00
The Birds,movie,Drama,1963,tt0056869,7.60,213334.00
The Birds,movie, Horror,1963,tt0056869,7.60,213334.00
The Birds,movie, Mystery,1963,tt0056869,7.60,213334.00
Next Door,movie,Mystery,2005,tt0453383,6.40,10945.00
Next Door,movie, Thriller,2005,tt0453383,6.40,10945.00
Frenzy,movie,Drama,1972,tt0068611,7.40,51503.00
Frenzy,movie, Thriller,1972,tt0068611,7.40,51503.00
The Man Who Knew Too Much,movie,Crime,1956,tt0049470,7.40,72798.00
The Man Who Knew Too Much,movie, Drama,1956,tt0049470,7.40,72798.00
The Man Who Knew Too Much,movie, Mystery,1956,tt0049470,7.40,72798.00
The Lives of Others,movie,Drama,2006,tt0405094,8.40,428771.00
The Lives of Others,movie, Mystery,2006,tt0405094,8.40,428771.00
The Lives of Others,movie, Thriller,2006,tt0405094,8.40,428771.00
Monty Python's Life of Brian,movie,Comedy,1979,tt0079470,8.00,429272.00
2 Fast 2 Furious,movie,Action,2003,tt0322259,5.90,311071.00
2 Fast 2 Furious,movie, Crime,2003,tt0322259,5.90,311071.00
2 Fast 2 Furious,movie, Thriller,2003,tt0322259,5.90,311071.00
Big Fish,movie,Adventure,2003,tt0319061,8.00,469755.00
Big Fish,movie, Drama,2003,tt0319061,8.00,469755.00
Big Fish,movie, Fantasy,2003,tt0319061,8.00,469755.00
Silent Hill,movie,Horror,2006,tt0384537,6.50,253115.00
Silent Hill,movie, Mystery,2006,tt0384537,6.50,253115.00
The Da Vinci Code,movie,Mystery,2006,tt0382625,6.60,473620.00
The Da Vinci Code,movie, Thriller,2006,tt0382625,6.60,473620.00
The Conversation,movie,Drama,1974,tt0071360,7.70,131306.00
The Conversation,movie, Mystery,1974,tt0071360,7.70,131306.00
The Conversation,movie, Thriller,1974,tt0071360,7.70,131306.00
The Terminal,movie,Comedy,2004,tt0362227,7.40,515023.00
The Terminal,movie, Drama,2004,tt0362227,7.40,515023.00
The Terminal,movie, Romance,2004,tt0362227,7.40,515023.00
Titanic,movie,Drama,1997,tt0120338,7.90,1342040.00
Titanic,movie, Romance,1997,tt0120338,7.90,1342040.00
City of God,movie,Crime,2002,tt0317248,8.60,839479.00
City of God,movie, Drama,2002,tt0317248,8.60,839479.00
Full Metal Jacket,movie,Drama,1987,tt0093058,8.20,824002.00
Full Metal Jacket,movie, War,1987,tt0093058,8.20,824002.00
The Matrix,movie,Action,1999,tt0133093,8.70,2161047.00
The Matrix,movie, Sci-Fi,1999,tt0133093,8.70,2161047.00
The Matrix Reloaded,movie,Action,2003,tt0234215,7.20,652967.00
The Matrix Reloaded,movie, Sci-Fi,2003,tt0234215,7.20,652967.00
The Matrix Revolutions,movie,Action,2003,tt0242653,6.70,561557.00
The Matrix Revolutions,movie, Sci-Fi,2003,tt0242653,6.70,561557.00
Men in Black,movie,Action,1997,tt0119654,7.30,641306.00
Men in Black,movie, Adventure,1997,tt0119654,7.30,641306.00
Men in Black,movie, Comedy,1997,tt0119654,7.30,641306.00
Men in Black II,movie,Action,2002,tt0120912,6.20,419550.00
Men in Black II,movie, Adventure,2002,tt0120912,6.20,419550.00
Men in Black II,movie, Comedy,2002,tt0120912,6.20,419550.00
Munich,movie,Drama,2005,tt0408306,7.50,247501.00
Munich,movie, History,2005,tt0408306,7.50,247501.00
Munich,movie, Thriller,2005,tt0408306,7.50,247501.00
Wild Strawberries,movie,Drama,1957,tt0050986,8.10,120890.00
Wild Strawberries,movie, Romance,1957,tt0050986,8.10,120890.00
The Passion of the Christ,movie,Drama,2004,tt0335345,7.20,263674.00
The Last Samurai,movie,Action,2003,tt0325710,7.80,490079.00
The Last Samurai,movie, Drama,2003,tt0325710,7.80,490079.00
Wild Things,movie,Crime,1998,tt0120890,6.60,136607.00
Wild Things,movie, Drama,1998,tt0120890,6.60,136607.00
Wild Things,movie, Mystery,1998,tt0120890,6.60,136607.00
The Bodyguard,movie,Drama,1992,tt0103855,6.40,154226.00
The Bodyguard,movie, Music,1992,tt0103855,6.40,154226.00
The Bodyguard,movie, Romance,1992,tt0103855,6.40,154226.00
Ghostbusters,movie,Action,1984,tt0087332,7.80,471411.00
Ghostbusters,movie, Comedy,1984,tt0087332,7.80,471411.00
